sim_y_ystar,prob_pos_xy,prob_hardneg_xystar,pred_pos,pred_hardneg,hardneg_fooled,tier_x,tier_y,tier_ystar,sub_x,sub_y,sub_ystar,url_x,url_y,url_ystar,text_x,text_y_TRUE,text_ystar_HARDNEG
0.443791,0.996094,0.000028,1,0,0,8,9,6,11b,5c,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/personalize-content/use-helper-functions-for-personalization,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"I’ll navigate into the folder and I want to click the information button to learn a little more about this function. I can see that this function will convert a string to uppercase. I’ll go ahead and insert this function, and I’m going to replace the string with the first name value. So, I’ll navigate back over to the file section and search for first name. And I’ll click plus sign to insert that.","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,0.378906,0.000021,0,0,0,8,9,6,13b,5c,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/decision-capabilities/decision-management/create-rules,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"For example, we can serve different offers to customers in different cities, or to prospects in contrast to exist customers. In order to do so, we can create decision rules to specify under what conditions these offers will be served. Note that you can also use segments to specify the offer eligibility. But in this video, we’ll focus on creating rules. As you can see here, rules are one of the building block elements of personalized offers.","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,0.992188,0.000023,1,0,0,8,9,6,13a,5c,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/use-decisioning-in-email-channel/introduction,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"Documentation Journey Optimizer use-decisioning-in-email-channel Use Decisioning to personalize emailsUse Decisioning to personalize emails Use Decisioning to personalize emailsIn this tutorial, we will explore a real-world use case of sending personalized email offers using Adobe Journey Optimizer Decisioning. The scenario is simple — send targeted email offers to customers based on their profile attributes, such as annual income and loyalty status. Throughout the tutorial, we’ll go step-by-step — from creating profiles in Adobe Experience Platform, to configuring the email channel, and finally building and executing the campaign that automatically selects the most relevant offer using decisioning. Pre-requisites for this tutorialPre-requisites for this tutorial Pre-requisites for this tutorialAccess to Experience Platform Basic understanding of Experience Platform concepts (Profiles, Audiences, Datasets) Familiarity with Journey Optimizer recommendation-more-help 851c029e-da88-45e8-bd7c-aa686d64b9d8","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,0.910156,0.000019,1,0,0,8,9,6,13b,5c,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/decision-capabilities/decision-management/create-collections,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"Enter the tag or tags in the left pane, and the preview will dynamically filter offers to those matching your tag condition. In this example, men’s and yoga tags are used to filter our results. As you can see, two dynamic collections appear based on the tags used. Note that we have the logic set to Has any tags, which is an OR condition, returning offers with either the men’s tag or the yoga tag. If we change this to Has all tags, it’ll be an AND condition, requiring both tags to be present in the offer.","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,0.099609,0.000019,0,0,0,8,9,6,13c,5c,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/use-decisioning-to-personalize-web-offers/introduction,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"Documentation Journey Optimizer use-decisioning-to-personalize-web-offers Use Decisioning to personalize web offersUse Decisioning to personalize web offers Use Decisioning to personalize web offersThis tutorial builds on a previously created audience segmentation setup using the Adobe Experience Platform (AEP) Web SDK. In the , user preferences, such as interest in Stocks, Bonds, or Certificates of Deposit (CDs) were captured and used to segment individuals into targeted audiences within Experience Platform. This tutorial builds on that foundation by using Adobe Journey Optimizer (AJO) Decisioning to deliver personalized financial offers to those audiences in real time, enhancing both engagement and conversion outcomes. previous tutorial Pre-requisites for this tutorialPre-requisites for this tutorial Pre-requisites for this tutorialAccess to Experience Platform Basic understanding of Experience Platform concepts (Profiles, Audiences, Datasets) Familiarity with Journey Optimizer Basic JavaScript knowledge (reading and writing simple functions) Ability to use Browser DevTools (Console and Network tabs) GoalGoal GoalThis tutorial guides you through delivering personalized investment offers, such as Stocks, Bonds, or CDs, on a website using Journey Optimizer. By leveraging audience segmentation and Decisioning strategies, you learn how to ensure that each visitor sees the most relevant offer based on their preferences. Tools usedTools used Tools usedAdobe Experience Platform (AEP) Adobe Journey Optimizer (AJO) Adobe Experience Platform Tags AEP Web SDK ( ) Alloy.js AEP Edge Segmentation A webpage to display the offers recommendation-more-help 56365b61-f1f6-4587-9ac6-537c5b51a65f","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,1.000000,0.000031,1,0,0,8,9,6,13b,5c,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/decision-capabilities/decision-management/create-rules,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"The edge decisioning API does not store events in the edge profile. We can also view the profile query language or PQL version of the rule by selecting Code View. If you’ve ever used the segment builder in Journey Optimizer, or Experience Platform you might be thinking, “Hey, this looks like the exact same thing.” That’s because it’s the same user interface accessing the same exact values. The key difference between a segment and a decision rule is that the objective of a segment is to output an audience of qualified profiles. While the objective of a rule is to evaluate a single profile against a condition.","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.440621,1.000000,0.000048,1,0,0,4,9,3,8c,5c,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/profiles-audiences-subscriptions/subscriptions-and-landing-pages,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"Okay, here we go. I’ve received the email. Let me show you and let me click on the link. And here’s my unsubscription page and the confirmation page as well. One last thing I would like to show you.","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.440621,0.000004,0.000000,0,0,0,4,9,3,8b,5c,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/profiles-audiences-subscriptions/create-audiences-using-the-rule-builder,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"And, if I want, I can exclude the last event in order to target the individuals that have gone through all but the last step in the journey. In this case, they viewed a product, added it to the cart and gone to checkout, but did not complete the purchase. I can also specify time windows, either for the entire sequence, for any of the individual events, or for the time in between events. If I want, I can also add specific conditions on each of these events. For example, I want to specify that the products added to the cart were a specific type of product.","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.440621,0.000132,0.000000,0,0,0,4,9,3,8b,5c,14b,https://experienceleague.adobe.com/en/docs/platform-learn/tutorials/audiences/audience-builder/evaluate-audiences-on-demand,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,The ability to evaluate audiences on demand is for these urgent use cases. Let’s imagine I work for a sports franchise. There’s a big game tomorrow that was just cancelled due to weather. I want to notify all of the ticket holders as soon as possible. First I can create a batch audience called Bought Tickets to the Big Game.,"Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.440621,1.000000,0.000246,1,0,0,5,9,3,10c,5c,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/fragments/aem-content-fragments,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"Now what I can also do is swap the existing content fragment to a new content fragment for a new article. As I navigate to the right repository I can select the desired new article and swap easily with no further adjustments. I can then go ahead and simulate to see how the new content is rendered. Within a few minutes we have taken a pre-approved content fragment from AEM and leveraged that exact same content within AJO, allowing to maintain brand consistency across channels. Experience League LIVE - Fueling Personalized Content in Journey Optimizer with AEM Content Fragments and Dynamic Media In this session, Jyothitha Chandran, Chris Ivory, and Kaitlin White showcased how Adobe Journey Optimizer (AJO) integrates seamlessly with Adobe Experience Manager (AEM) Sites Content Fragments and AEM Assets Dynamic Media to deliver scalable, real-time personalization across every channel. recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.440621,1.000000,0.000216,1,0,0,5,9,3,10c,5c,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/fragments/manage-fragments,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"And I can go ahead and activate it. Once my campaign’s activated with my fragments inside, we’ll notice that once we go back to our fragments inventory, we are able to look at our statistics title, for example, that we just created. And we are able to explore references where this is used. So once I hit Explore References, it will show us is this used in another fragment, a journey, a campaign, or a template? And once it’s published, we should be able to see the usage here in the campaign.","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.440621,1.000000,0.000003,1,0,0,5,9,3,10f,5c,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/ai-assistant/brand-guideline-creation-and-management,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"Using brand guidelines, I can run an evaluation on any of my brands in the catalog. It will run on this email, after which I’ll get an overall score as well as focused feedback. Now as I click into more details, I’ll get an overlay with information on any misalignment in my communication against brand guidelines. We can see that I’ve accidentally used the Revell brand in my Friscopa email. I can also see that some of the language doesn’t fit the tone or style of my Friscopa brand.","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.440621,1.000000,0.000058,1,0,0,6,9,3,4b,5c,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/create-campaigns/api-triggered-campaigns/api-triggered-campaigns,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"So let’s get started. In Journey Optimizer, under Journey Management Campaigns, we’re going to create a new campaign. And on the Create Campaigns screen under the Properties, this is where you decide what type of campaign you’re going to create. So scheduled or in our case, API-triggered. And for API-triggered, you have two categories available, transactional and marketing.","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.440621,1.000000,0.000085,1,0,0,6,9,3,9f,5c,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/author-in-app-messages,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"In this video, you’ll learn how to Author an In-app message. To do this, I will walk you through the various options that are available while we build out a sample message. Now, let’s begin. From an in-app message, click the edit content button, this will take you to the In-line authoring construct. As mentioned before, this is an In-line authoring experience that you’ll see across all messaging channels found in AGO.","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.440621,1.000000,0.000031,1,0,0,6,9,3,9k,5c,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/whatsapp/create-a-whatsapp-journey,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/mastering-multi-attribute-filtering,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"In this case, we’ll use Phone. Let’s add a label. Now, let’s set up the rest of the journey. First, let’s add the WhatsApp message to the canvas. For this demo, as you recall, we will send out a cruise confirmation message.","Documentation Journey Optimizer Journey Optimizer Tutorials Mastering multi-attribute filtering for effective data managementMastering multi-attribute filtering for effective data management Mastering multi-attribute filtering for effective data managementWhen working with lookup schemas, you may often need to filter a list of objects based on more than one attribute. This video explains how to perform multi-attribute filtering on lookup schemas using nested filter() functions. This is especially useful when you need to narrow down a list of objects based on more than one condition—such as filtering products in a shopping cart by both ID and color. https://video.tv.adobe.com/v/3469312/?learn=on&enablevpops recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
