```json
{
  "product": "Adobe Experience Platform",
  "tiers": [
    {"id": 1, "title": "Platform Foundation", "rationale": "Core infrastructure and access controls that enable everything else"},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/catalog/datasets/enable-upsert", "subchapter": "4a", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/catalog/datasets/experience-event-dataset-retention-ttl-guide", "subchapter": "4a", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/catalog/privacy", "subchapter": "4a", "tier": 4},
    {"url": "https://www.adobe.io/experience-platform-apis/references/catalog/", "subchapter": "4a", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/catalog/catalog-faq", "subchapter": "4a", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/datastreams/overview", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/datastreams/configure", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/datastreams/configure-dynamic-datastream", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/datastreams/bot-detection", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/datastreams/overrides", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/datastreams/data-prep", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/dataflows/./home", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/dataflows/./api/monitor", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/dataflows/./api/sort-and-filter", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/dataflows/./ui/monitor", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/dataflows/./ui/monitor-sources", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/dataflows/./ui/monitor-identities", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/dataflows/./ui/monitor-profiles", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/dataflows/./ui/monitor-audiences", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/dataflows/./ui/monitor-destinations", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/dataflows/./ui/monitor-streaming-profile", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/dataflows/./ui/monitor-edge", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/dataflows/./ui/b2b/monitor-profile-enrichment", "subchapter": "4b", "tier": 4},
    {"url": "https://www.adobe.io/experience-platform-apis/references/flow-service/", "subchapter": "4b", "tier": 4},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/home", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/identity-and-profile", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/./features/namespaces", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/./features/identity-linking-logic", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/./features/identity-graph-viewer", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/./features/deletion", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/./identity-graph-linking-rules/overview", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/./identity-graph-linking-rules/identity-optimization-algorithm", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/./identity-graph-linking-rules/implementation-guide", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/./identity-graph-linking-rules/example-configurations", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/./identity-graph-linking-rules/troubleshooting", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/./identity-graph-linking-rules/namespace-priority", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/./identity-graph-linking-rules/graph-simulation", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/./identity-graph-linking-rules/identity-settings-ui", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/implementation", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/guardrails", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/api/getting-started", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/api/list-cluster-identites", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/api/list-cluster-history", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/api/list-identity-mappings", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/api/list-namespaces", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/api/create-custom-namespace", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/api/list-native-id", "subchapter": "5a", "tier": 5},
    {"url": "https://www.adobe.io/experience-platform-apis/references/identity-service", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/privacy", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/identity-service/troubleshooting-guide", "subchapter": "5a", "tier": 5},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/home", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/video/profile-overview", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/guardrails", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/ui/profile-dashboard", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/edge-profiles", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/event-expirations", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/pseudonymous-profiles", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/api/overview", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/api/getting-started", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/ui/user-guide", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/ui/profile-customization", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/ui/prospect-profile", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/computed-attributes/overview", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/computed-attributes/api", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/computed-attributes/ui", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/computed-attributes/faq", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/merge-policies/overview", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/api/merge-policies", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/merge-policies/ui-guide", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/video/create-merge-policies", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/ui/union-schema", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/video/union-schemas-overview", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/tutorials/add-profile-data", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/tutorials/dataset-configuration", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/tutorials/dataset-overlap-report", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/docs/platform-learn/tutorials/overview.html", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/privacy", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/profile/troubleshooting", "subchapter": "6a", "tier": 6},
    {"url": "https://www.adobe.com/go/profile-apis-en", "subchapter": "6a", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/home", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/data-types", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/docs/experience-platform/profile/guardrails.html#segmentation-guardrails", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/./validation", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/api/overview", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/api/getting-started", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/api/audiences", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/api/export-jobs", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/api/external-audiences", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/api/previews-and-estimates", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/api/schedules", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/api/segment-definitions", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/api/segment-jobs", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/api/segment-search", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/ui/overview", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/ui/audience-dashboard", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/ui/audience-portal", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/ui/audience-composition", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/ui/segment-builder", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/rtcdp/segmentation/audience-builder", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/federated-audience-composition/using/home", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/ui/segment-match/overview", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/ui/segment-match/troubleshooting", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/methods/overview", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/methods/batch-segmentation", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/methods/streaming-segmentation", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/methods/edge-segmentation", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/methods/flexible-audience-evaluation", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/types/overview", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/types/people-audiences", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/types/prospect-audiences", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/types/account-audiences", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/types/lookalike-audiences", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/tutorials/create-a-segment", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/video/create-segment", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/video/create-a-dynamic-segment", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/video/create-multi-entity-segments", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/tutorials/multi-entity-segmentation", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/tutorials/consents", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/tutorials/evaluate-a-segment", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/tutorials/create-external-audience", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/tutorials/create-dataset-export-segment", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/tutorials/governance", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/overview", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/boolean-functions", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/comparison-functions", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/array-functions", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/map-functions", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/string-functions", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/object-functions", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/arithmetic-functions", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/aggregation-functions", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/datetime-functions", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/filter-functions", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/logical-quantifiers", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/pql/misc-functions", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/segmentation/./faq", "subchapter": "6b", "tier": 6},
    {"url": "https://www.adobe.io/experience-platform-apis/references/segmentation/", "subchapter": "6b", "tier": 6},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/query-service/home", "subchapter": "7a", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/query-service/packaging", "subchapter": "7a", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/query-service/guardrails", "subchapter": "7a", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/query-service/get-started/prerequisites", "subchapter": "7a", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/query-service/data-distiller/overview", "subchapter": "7a", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/query-service/data-distiller/license-usage", "subchapter": "7a", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/data-science-workspace/home", "subchapter": "7b", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/data-science-workspace/access-features-dsw", "subchapter": "7b", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/data-science-workspace/walkthrough", "subchapter": "7b", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/data-science-workspace/jupyterlab/overview", "subchapter": "7b", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/data-science-workspace/jupyterlab/access-notebook-data", "subchapter": "7b", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/data-science-workspace/jupyterlab/analyze-your-data", "subchapter": "7b", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/data-science-workspace/jupyterlab/query-service", "subchapter": "7b", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/data-science-workspace/jupyterlab/eda-notebook", "subchapter": "7b", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/data-science-workspace/jupyterlab/create-a-model", "subchapter": "7b", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/data-science-workspace/jupyterlab/using-git-for-collaboration", "subchapter": "7b", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/home", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/data-preparation", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/attribution-ai/overview", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/attribution-ai/getting-started", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/attribution-ai/input-output", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/attribution-ai/user-guide", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/attribution-ai/discover-insights", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/attribution-ai/download-scores", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/content-commerce-ai/overview", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/content-commerce-ai/getting-started", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/content-commerce-ai/api/color-tagging", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/content-commerce-ai/api/keyword-tagging", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/content-commerce-ai/api/optical-character-recognition", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/customer-ai/overview", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/customer-ai/getting-started", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/customer-ai/data-requirements", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/customer-ai/model-detail", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/customer-ai/user-guide/configure", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/customer-ai/user-guide/discover-insights", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/customer-ai/user-guide/create-segment", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/customer-ai/user-guide/download-scores", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/intelligent-services/customer-ai/troubleshooting", "subchapter": "7c", "tier": 7},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./home", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./destination-types", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./guardrails", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./how-destinations-work/destinations-configurations", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./how-destinations-work/profile-export-behavior", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./how-destinations-work/identity-handling", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./how-destinations-work/audience-lifecycle-streaming-destinations", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/api/activate-segments-file-based-destinations", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./api/streaming-destinations", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./api/connect-activate-batch-destinations", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./api/ad-hoc-activation-api", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./api/edit-destination", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./api/update-destination-dataflows", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./api/delete-destination-account", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./api/delete-destination-dataflow", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/api/export-datasets", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/docs/experience-platform/dataflows/api/sort-and-filter.html#use-cases", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/destinations-workspace", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/connect-destination", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/activation-overview", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/activate-segment-streaming-destinations", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/activate-streaming-profile-destinations", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/activate-batch-profile-destinations", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/activate-edge-personalization-destinations", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/activate-edge-profile-lookup", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/activate-curated-destinations", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/activate-prospect-audiences", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/activate-account-audiences", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/export-file-now", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/export-datasets", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/dataset-expiration-update", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/activate-last-qualification-time", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/ui/export-arrays-maps-objects", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/ui/data-transformations-calculated-fields", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/destination-details-page", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/edit-destination", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/update-accounts", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/delete-destination-account", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/edit-activation", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/delete-destinations", "subchapter": "8a", "tier": 8},
    {"url": "https://experienceleague.adobe.com/en/docs/experience-platform/destinations/./ui/monitor-dataflows", "subchapter": "8a", "tier": 8},
